engine,action_id,run_id,payment_intent_id,related_attempt_id,action_type,retry_number,scheduled_for,executed_at,created_at,outcome,reason,schedule_reason,failure_code,failure_reason,payment_method,customer_declined,amount,cost,expected_recovery,metadata_json,source
BASELINE,9e34a71c-c78b-4d37-8011-74ef7cc6000d,b03c9435-7d22-4661-9631-eb6061fe7f2c,49d691ad-a96f-44de-b8b4-30887f985f7f,,RETRY,1,2024-10-04T08:00:00+00:00,2026-09-04T11:57:34.457953+00:00,2026-09-04T11:57:34.187157+00:00,FAILED,retry_scheduled,retry_scheduled,NETWORK_ERROR,Network / connectivity failure,UPI,False,2120.16,,,"{'outcome': 'FAILED', 'intent_id': '49d691ad-a96f-44de-b8b4-30887f985f7f', 'person_id': '46e6549a-8dbb-4188-8536-764987f0ba76', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:34.457953+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '17590bcc-c647-44f5-9210-b4f551d16c9f', 'failure_timestamp': '2024-10-03T20:00:00+00:00', 'primary_account_id': '1d64bc3a-b845-4b2c-8b61-91b892aa6f3c'}",lifetime
BASELINE,a7ca9b66-a1e8-4760-b98d-7ae07ce77215,b03c9435-7d22-4661-9631-eb6061fe7f2c,e063ab1f-647d-416e-afb4-f6f681d48f5d,,RETRY,1,2024-10-03T22:00:00+00:00,2026-09-04T11:57:34.225889+00:00,2026-09-04T11:57:33.214423+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,UPI,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': 'e063ab1f-647d-416e-afb4-f6f681d48f5d', 'person_id': '047ee569-444f-446a-8cac-bbd2669d88ba', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:34.225889+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': 'af712a0d-5d75-429e-a982-b0d446d7e506', 'failure_timestamp': '2024-10-03T10:00:00+00:00', 'primary_account_id': 'b8428bb8-65ae-4044-94bb-f4ff3dc9bae0'}",lifetime
BASELINE,e13f3ecc-9572-41bc-a5b9-5f4e61e5f897,b03c9435-7d22-4661-9631-eb6061fe7f2c,693ee4fc-05d6-4905-8d81-4b1e2ed1f236,,RETRY,1,2024-10-03T22:00:00+00:00,2026-09-04T11:57:34.216716+00:00,2026-09-04T11:57:33.205885+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,CARD,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': '693ee4fc-05d6-4905-8d81-4b1e2ed1f236', 'person_id': '86c7f392-2b76-4d77-a9bc-b5f7f0b77e12', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:34.216716+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': 'df445d83-4fb4-4e38-9a20-bbb12b21d2a0', 'failure_timestamp': '2024-10-03T10:00:00+00:00', 'primary_account_id': '6be8b74a-59b3-4448-8c1c-a4d052b6152b'}",lifetime
BASELINE,520ff129-d840-4ba7-8794-a1424de4701c,b03c9435-7d22-4661-9631-eb6061fe7f2c,6b70c22d-35e0-4142-8316-753257faa78c,,RETRY,1,2024-10-03T22:00:00+00:00,2026-09-04T11:57:34.211401+00:00,2026-09-04T11:57:33.199086+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,UPI,False,706.82,,,"{'outcome': 'FAILED', 'intent_id': '6b70c22d-35e0-4142-8316-753257faa78c', 'person_id': '8b62c817-c782-4319-b540-735a8689c964', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:34.211401+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': 'cf0ad27c-e31f-46b3-9e77-82f17869e7e9', 'failure_timestamp': '2024-10-03T10:00:00+00:00', 'primary_account_id': '7111e496-abe8-48d2-984c-9da3dbc48524'}",lifetime
BASELINE,4d186dc6-920a-4650-b1c3-2163acbb8995,b03c9435-7d22-4661-9631-eb6061fe7f2c,5c4ee6a4-8f25-4387-b432-552a55261a4c,,RETRY,1,2024-10-03T22:00:00+00:00,2026-09-04T11:57:34.210863+00:00,2026-09-04T11:57:33.191803+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,UPI,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': '5c4ee6a4-8f25-4387-b432-552a55261a4c', 'person_id': '0ce57755-6cf2-44ad-b618-55979accf982', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:34.210863+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': 'a89ca825-d4e7-4c2e-9e6f-85b3cbc5cbf1', 'failure_timestamp': '2024-10-03T10:00:00+00:00', 'primary_account_id': '60b08b26-bf64-4164-be2b-d682bbcaf8b9'}",lifetime
BASELINE,c3379ae2-45d2-41e2-96f5-e8f3b486eede,b03c9435-7d22-4661-9631-eb6061fe7f2c,3e60b9b3-0500-41ad-8f36-e7941a1933e8,,RETRY,3,2024-10-03T22:00:00+00:00,2026-09-04T11:57:34.211401+00:00,2026-09-04T11:57:33.186274+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': '3e60b9b3-0500-41ad-8f36-e7941a1933e8', 'person_id': '5b614f6c-8673-4f97-bcc0-6b4becea7b4f', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:34.211401+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': '23db15c0-1f6c-4706-91f2-25cb246e6c0c', 'failure_timestamp': '2024-10-03T10:00:00+00:00', 'primary_account_id': '2cb54a44-7a38-4470-b865-e7e71231f07a'}",lifetime
BASELINE,e96cb503-a855-476d-ba85-6f641d37815d,b03c9435-7d22-4661-9631-eb6061fe7f2c,2b6d1868-27b3-44ab-a8d9-c7616c042805,,RETRY,3,2024-10-03T22:00:00+00:00,2026-09-04T11:57:34.210863+00:00,2026-09-04T11:57:33.180801+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,706.82,,,"{'outcome': 'FAILED', 'intent_id': '2b6d1868-27b3-44ab-a8d9-c7616c042805', 'person_id': 'e0274d9c-1cb7-47f9-aebb-84cf78dc4e2f', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:34.210863+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': 'cd8deb6b-96ea-4903-8526-12f228c6258d', 'failure_timestamp': '2024-10-03T10:00:00+00:00', 'primary_account_id': 'b5fdc58d-7c5d-4f55-83a4-a3d83f7fd508'}",lifetime
BASELINE,da35bb32-e5a6-4971-a84f-c8bab73f0b20,b03c9435-7d22-4661-9631-eb6061fe7f2c,3e60b9b3-0500-41ad-8f36-e7941a1933e8,,RETRY,2,2024-10-03T10:00:00+00:00,2026-09-04T11:57:33.070825+00:00,2026-09-04T11:57:32.717505+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': '3e60b9b3-0500-41ad-8f36-e7941a1933e8', 'person_id': '5b614f6c-8673-4f97-bcc0-6b4becea7b4f', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:33.070825+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': 'f36a05cc-ab5d-4e97-bd80-5579daf45aa8', 'failure_timestamp': '2024-10-02T22:00:00+00:00', 'primary_account_id': '2cb54a44-7a38-4470-b865-e7e71231f07a'}",lifetime
BASELINE,3f2a7b92-3a7c-4e4f-9811-18a79a6ea0c6,b03c9435-7d22-4661-9631-eb6061fe7f2c,2b6d1868-27b3-44ab-a8d9-c7616c042805,,RETRY,2,2024-10-03T10:00:00+00:00,2026-09-04T11:57:33.069763+00:00,2026-09-04T11:57:32.700915+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,706.82,,,"{'outcome': 'FAILED', 'intent_id': '2b6d1868-27b3-44ab-a8d9-c7616c042805', 'person_id': 'e0274d9c-1cb7-47f9-aebb-84cf78dc4e2f', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:33.069763+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': '9775866b-e116-4a50-8014-a2100a3a3c7d', 'failure_timestamp': '2024-10-02T22:00:00+00:00', 'primary_account_id': 'b5fdc58d-7c5d-4f55-83a4-a3d83f7fd508'}",lifetime
BASELINE,10c703ba-67be-4721-b33f-26e313098e43,b03c9435-7d22-4661-9631-eb6061fe7f2c,3e60b9b3-0500-41ad-8f36-e7941a1933e8,,RETRY,1,2024-10-02T22:00:00+00:00,2026-09-04T11:57:32.585740+00:00,2026-09-04T11:57:31.577401+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,CARD,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': '3e60b9b3-0500-41ad-8f36-e7941a1933e8', 'person_id': '5b614f6c-8673-4f97-bcc0-6b4becea7b4f', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:32.585740+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': 'cd4723fe-a319-4039-b143-11eea9bd0e4a', 'failure_timestamp': '2024-10-02T10:00:00+00:00', 'primary_account_id': '2cb54a44-7a38-4470-b865-e7e71231f07a'}",lifetime
BASELINE,3f46da9c-3d25-4b03-8732-06ba5ea9a688,b03c9435-7d22-4661-9631-eb6061fe7f2c,2b6d1868-27b3-44ab-a8d9-c7616c042805,,RETRY,1,2024-10-02T22:00:00+00:00,2026-09-04T11:57:32.584741+00:00,2026-09-04T11:57:31.573336+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,CARD,False,706.82,,,"{'outcome': 'FAILED', 'intent_id': '2b6d1868-27b3-44ab-a8d9-c7616c042805', 'person_id': 'e0274d9c-1cb7-47f9-aebb-84cf78dc4e2f', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:32.584741+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': 'd1178ca2-1fc6-4ecb-85fa-9cd045db5ae4', 'failure_timestamp': '2024-10-02T10:00:00+00:00', 'primary_account_id': 'b5fdc58d-7c5d-4f55-83a4-a3d83f7fd508'}",lifetime
BASELINE,a9bbaa19-a894-45dd-8248-dcbfb33391ad,b03c9435-7d22-4661-9631-eb6061fe7f2c,3a2d4760-6665-4eaf-9ce5-c740d937d9d7,,RETRY,3,2024-10-02T22:00:00+00:00,2026-09-04T11:57:32.567312+00:00,2026-09-04T11:57:31.569611+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,706.82,,,"{'outcome': 'FAILED', 'intent_id': '3a2d4760-6665-4eaf-9ce5-c740d937d9d7', 'person_id': 'defb9797-327f-425d-a0c1-59bce87847f1', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:32.567312+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': 'fdb508e9-73c4-45f4-9038-ab8427df1e7d', 'failure_timestamp': '2024-10-02T10:00:00+00:00', 'primary_account_id': '8eb88495-3dc1-48a4-94d8-e22bdcdb05c1'}",lifetime
BASELINE,1bc96c27-3902-4239-b96a-0a9e4eadb373,b03c9435-7d22-4661-9631-eb6061fe7f2c,d02a303e-ac9b-4b1e-bfcd-1147d0e14999,,RETRY,3,2024-10-02T22:00:00+00:00,2026-09-04T11:57:32.600394+00:00,2026-09-04T11:57:31.565279+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,706.82,,,"{'outcome': 'FAILED', 'intent_id': 'd02a303e-ac9b-4b1e-bfcd-1147d0e14999', 'person_id': 'c10fd4dd-db31-4294-af02-529fc71816da', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:32.600394+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': 'aad5ea68-22ff-4dbe-8f04-afd583afb4b6', 'failure_timestamp': '2024-10-02T10:00:00+00:00', 'primary_account_id': '4babd696-3430-4b30-9a4f-1b58320a0b26'}",lifetime
BASELINE,ea034e93-25db-4060-a9cb-c7563a920c70,b03c9435-7d22-4661-9631-eb6061fe7f2c,d2411ced-034e-41ee-a8c6-8d91d6e04b14,,RETRY,3,2024-10-02T22:00:00+00:00,2026-09-04T11:57:32.566186+00:00,2026-09-04T11:57:31.561137+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': 'd2411ced-034e-41ee-a8c6-8d91d6e04b14', 'person_id': 'f12ead31-f227-49e3-926e-9a3e02cd5751', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:32.566186+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': '36dab77e-aa9f-4bc2-b845-1c22c7c30d46', 'failure_timestamp': '2024-10-02T10:00:00+00:00', 'primary_account_id': '816b271c-9121-489c-9cdb-8730ed279b7e'}",lifetime
BASELINE,ab1f91f9-bffe-4f98-aa0c-f85bf827c9e4,b03c9435-7d22-4661-9631-eb6061fe7f2c,9265ea2e-2282-4022-bd3a-62f920b1e020,,RETRY,3,2024-10-02T22:00:00+00:00,2026-09-04T11:57:32.566186+00:00,2026-09-04T11:57:31.557604+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,706.82,,,"{'outcome': 'FAILED', 'intent_id': '9265ea2e-2282-4022-bd3a-62f920b1e020', 'person_id': '2c361da2-830d-4e24-bd51-c8f1e37898a0', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:32.566186+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': '0b05138e-7ba8-4465-8e3c-f0370c452c08', 'failure_timestamp': '2024-10-02T10:00:00+00:00', 'primary_account_id': '940bfa6a-8779-41db-8911-863605662559'}",lifetime
BASELINE,95f9a728-2e09-49c7-9586-51689f1954e9,b03c9435-7d22-4661-9631-eb6061fe7f2c,682fdf5f-299d-444e-835e-8453148e505e,,RETRY,3,2024-10-02T22:00:00+00:00,2026-09-04T11:57:32.582668+00:00,2026-09-04T11:57:31.552792+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,234.82,,,"{'outcome': 'FAILED', 'intent_id': '682fdf5f-299d-444e-835e-8453148e505e', 'person_id': '878a91cb-7efc-4926-bb0f-cbd18d28cdd4', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:32.582668+00:00', 'merchant_id': 'd383cd49-6def-4cc0-b131-35f76eb056c8', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': '3c129ea1-9157-42ff-968e-f7b4390b0f87', 'failure_timestamp': '2024-10-02T10:00:00+00:00', 'primary_account_id': '191e49e4-4a12-411c-be3f-2141a3f73030'}",lifetime
BASELINE,6340be90-15a9-4e6a-a911-4cd5f252b90d,b03c9435-7d22-4661-9631-eb6061fe7f2c,e6e58467-7e1a-4148-bc10-0c9c07416c11,,RETRY,3,2024-10-02T22:00:00+00:00,2026-09-04T11:57:32.568317+00:00,2026-09-04T11:57:31.546645+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': 'e6e58467-7e1a-4148-bc10-0c9c07416c11', 'person_id': 'b63b0045-1b07-47f9-92e2-fe7937b29b42', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:32.568317+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': 'c4bb83d3-377d-4fff-bc30-9ab954247e95', 'failure_timestamp': '2024-10-02T10:00:00+00:00', 'primary_account_id': '95443aa4-1f00-493a-94c1-4e82d662fb11'}",lifetime
BASELINE,8a769789-848e-4d5a-b376-b4dcdfc6bc2c,b03c9435-7d22-4661-9631-eb6061fe7f2c,1b1ef967-1b7e-4690-bb0d-7a245c01a539,,RETRY,3,2024-10-02T22:00:00+00:00,2026-09-04T11:57:32.581679+00:00,2026-09-04T11:57:31.539991+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,NETBANKING,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': '1b1ef967-1b7e-4690-bb0d-7a245c01a539', 'person_id': '3dadbe04-b454-41ac-8e49-b26791f3a5e1', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:32.581679+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': '4e07c64e-f2fc-4265-9c00-6a92e2e9815a', 'failure_timestamp': '2024-10-02T10:00:00+00:00', 'primary_account_id': '569d8e0c-f329-4c36-8a7f-4dce47757dff'}",lifetime
BASELINE,4b6b0952-54f3-49a4-90be-84484a2ac362,b03c9435-7d22-4661-9631-eb6061fe7f2c,a1f8bed4-7f33-433b-831a-d3fa5d1adc4e,,RETRY,3,2024-10-02T22:00:00+00:00,2026-09-04T11:57:32.566186+00:00,2026-09-04T11:57:31.533472+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,234.82,,,"{'outcome': 'FAILED', 'intent_id': 'a1f8bed4-7f33-433b-831a-d3fa5d1adc4e', 'person_id': 'defb9797-327f-425d-a0c1-59bce87847f1', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:32.566186+00:00', 'merchant_id': 'd383cd49-6def-4cc0-b131-35f76eb056c8', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': '339aa6fa-73b6-429a-820d-964cc89f5f81', 'failure_timestamp': '2024-10-02T10:00:00+00:00', 'primary_account_id': '8eb88495-3dc1-48a4-94d8-e22bdcdb05c1'}",lifetime
BASELINE,1e17f8a9-ec71-4388-92e0-01463c197527,b03c9435-7d22-4661-9631-eb6061fe7f2c,3a2d4760-6665-4eaf-9ce5-c740d937d9d7,,RETRY,2,2024-10-02T10:00:00+00:00,2026-09-04T11:57:31.458639+00:00,2026-09-04T11:57:31.212767+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,706.82,,,"{'outcome': 'FAILED', 'intent_id': '3a2d4760-6665-4eaf-9ce5-c740d937d9d7', 'person_id': 'defb9797-327f-425d-a0c1-59bce87847f1', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:31.458639+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': '14dad5c1-c54e-410b-9bf1-4a2bd03f901e', 'failure_timestamp': '2024-10-01T22:00:00+00:00', 'primary_account_id': '8eb88495-3dc1-48a4-94d8-e22bdcdb05c1'}",lifetime
BASELINE,680c6f85-4b96-47c8-9782-da8fbbd19ec3,b03c9435-7d22-4661-9631-eb6061fe7f2c,d02a303e-ac9b-4b1e-bfcd-1147d0e14999,,RETRY,2,2024-10-02T10:00:00+00:00,2026-09-04T11:57:31.479350+00:00,2026-09-04T11:57:31.208688+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,706.82,,,"{'outcome': 'FAILED', 'intent_id': 'd02a303e-ac9b-4b1e-bfcd-1147d0e14999', 'person_id': 'c10fd4dd-db31-4294-af02-529fc71816da', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:31.479350+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': '7ed1a56f-854b-40d6-b8a5-61375ff62728', 'failure_timestamp': '2024-10-01T22:00:00+00:00', 'primary_account_id': '4babd696-3430-4b30-9a4f-1b58320a0b26'}",lifetime
BASELINE,e0cec803-83c9-475d-966b-0544137afde6,b03c9435-7d22-4661-9631-eb6061fe7f2c,d2411ced-034e-41ee-a8c6-8d91d6e04b14,,RETRY,2,2024-10-02T10:00:00+00:00,2026-09-04T11:57:31.454620+00:00,2026-09-04T11:57:31.204376+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': 'd2411ced-034e-41ee-a8c6-8d91d6e04b14', 'person_id': 'f12ead31-f227-49e3-926e-9a3e02cd5751', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:31.454620+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': 'dc5f100a-8bb9-4b6d-87ed-9a3c1b69b8f7', 'failure_timestamp': '2024-10-01T22:00:00+00:00', 'primary_account_id': '816b271c-9121-489c-9cdb-8730ed279b7e'}",lifetime
BASELINE,d380cc0c-3f97-40c6-b7b5-f90e1b595bbf,b03c9435-7d22-4661-9631-eb6061fe7f2c,9265ea2e-2282-4022-bd3a-62f920b1e020,,RETRY,2,2024-10-02T10:00:00+00:00,2026-09-04T11:57:31.471748+00:00,2026-09-04T11:57:31.200241+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,706.82,,,"{'outcome': 'FAILED', 'intent_id': '9265ea2e-2282-4022-bd3a-62f920b1e020', 'person_id': '2c361da2-830d-4e24-bd51-c8f1e37898a0', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:31.471748+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': '1d59db1f-4e03-4c6b-bea0-cdd672867bbd', 'failure_timestamp': '2024-10-01T22:00:00+00:00', 'primary_account_id': '940bfa6a-8779-41db-8911-863605662559'}",lifetime
BASELINE,7af1d384-0030-4d85-a6be-e32f74c862ae,b03c9435-7d22-4661-9631-eb6061fe7f2c,682fdf5f-299d-444e-835e-8453148e505e,,RETRY,2,2024-10-02T10:00:00+00:00,2026-09-04T11:57:31.472753+00:00,2026-09-04T11:57:31.196074+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,234.82,,,"{'outcome': 'FAILED', 'intent_id': '682fdf5f-299d-444e-835e-8453148e505e', 'person_id': '878a91cb-7efc-4926-bb0f-cbd18d28cdd4', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:31.472753+00:00', 'merchant_id': 'd383cd49-6def-4cc0-b131-35f76eb056c8', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': '903f236f-3bb9-4d44-8d86-71428c2384f9', 'failure_timestamp': '2024-10-01T22:00:00+00:00', 'primary_account_id': '191e49e4-4a12-411c-be3f-2141a3f73030'}",lifetime
BASELINE,4831495f-1813-41e8-b330-434f8b43ec4b,b03c9435-7d22-4661-9631-eb6061fe7f2c,e6e58467-7e1a-4148-bc10-0c9c07416c11,,RETRY,2,2024-10-02T10:00:00+00:00,2026-09-04T11:57:31.457062+00:00,2026-09-04T11:57:31.190462+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': 'e6e58467-7e1a-4148-bc10-0c9c07416c11', 'person_id': 'b63b0045-1b07-47f9-92e2-fe7937b29b42', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:31.457062+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': '00f4cc31-1cb1-44c0-840b-6de57e7a6b84', 'failure_timestamp': '2024-10-01T22:00:00+00:00', 'primary_account_id': '95443aa4-1f00-493a-94c1-4e82d662fb11'}",lifetime
BASELINE,ea569a74-528d-4f03-99ae-d3069c58f58e,b03c9435-7d22-4661-9631-eb6061fe7f2c,1b1ef967-1b7e-4690-bb0d-7a245c01a539,,RETRY,2,2024-10-02T10:00:00+00:00,2026-09-04T11:57:31.457062+00:00,2026-09-04T11:57:31.185907+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,NETBANKING,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': '1b1ef967-1b7e-4690-bb0d-7a245c01a539', 'person_id': '3dadbe04-b454-41ac-8e49-b26791f3a5e1', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:31.457062+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': 'c803821f-5866-45e8-9247-043428d99647', 'failure_timestamp': '2024-10-01T22:00:00+00:00', 'primary_account_id': '569d8e0c-f329-4c36-8a7f-4dce47757dff'}",lifetime
BASELINE,31b27a93-6edc-4b4d-adc7-5a9c28d1197a,b03c9435-7d22-4661-9631-eb6061fe7f2c,a1f8bed4-7f33-433b-831a-d3fa5d1adc4e,,RETRY,2,2024-10-02T10:00:00+00:00,2026-09-04T11:57:31.457062+00:00,2026-09-04T11:57:31.180097+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,234.82,,,"{'outcome': 'FAILED', 'intent_id': 'a1f8bed4-7f33-433b-831a-d3fa5d1adc4e', 'person_id': 'defb9797-327f-425d-a0c1-59bce87847f1', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:57:31.457062+00:00', 'merchant_id': 'd383cd49-6def-4cc0-b131-35f76eb056c8', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': 'd5f30188-792e-4830-a95c-88bb7856cc8f', 'failure_timestamp': '2024-10-01T22:00:00+00:00', 'primary_account_id': '8eb88495-3dc1-48a4-94d8-e22bdcdb05c1'}",lifetime
